frame_number,src_mac,dst_mac,eth_type,src_ip,dst_ip,ip_proto,ip_ttl,src_port,dst_port,tcp_flags,packet_time,packet_length,packet_summary,protocol_name_x,packet_information_x,protocol_name_y,packet_information_y,protocol_name_x,packet_information_x,protocol_name_y,packet_information_y
256,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,PA,1210953939.431493,207,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 PA / Raw,TCP,POST /ipp/ HTTP/1.1  [TCP segment of a reassembled PDU],TCP,POST /ipp/ HTTP/1.1  [TCP segment of a reassembled PDU],TCP,POST /ipp/ HTTP/1.1  [TCP segment of a reassembled PDU],TCP,POST /ipp/ HTTP/1.1  [TCP segment of a reassembled PDU]
256,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,PA,1210953939.431493,207,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 PA / Raw,,,TCP,POST /ipp/ HTTP/1.1  [TCP segment of a reassembled PDU],TCP,POST /ipp/ HTTP/1.1  [TCP segment of a reassembled PDU],TCP,POST /ipp/ HTTP/1.1  [TCP segment of a reassembled PDU]
256,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,PA,1210953939.431493,207,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 PA / Raw,,,,,TCP,POST /ipp/ HTTP/1.1  [TCP segment of a reassembled PDU],TCP,POST /ipp/ HTTP/1.1  [TCP segment of a reassembled PDU]
256,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,PA,1210953939.431493,207,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 PA / Raw,,,,,,,TCP,POST /ipp/ HTTP/1.1  [TCP segment of a reassembled PDU]
257,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,PA,1210953939.431513,294,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 PA / Raw,IPP,IPP Request (Get-Job-Attributes),IPP,IPP Request (Get-Job-Attributes),IPP,IPP Request (Get-Job-Attributes),IPP,IPP Request (Get-Job-Attributes)
257,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,PA,1210953939.431513,294,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 PA / Raw,,,IPP,IPP Request (Get-Job-Attributes),IPP,IPP Request (Get-Job-Attributes),IPP,IPP Request (Get-Job-Attributes)
257,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,PA,1210953939.431513,294,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 PA / Raw,,,,,IPP,IPP Request (Get-Job-Attributes),IPP,IPP Request (Get-Job-Attributes)
257,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,PA,1210953939.431513,294,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 PA / Raw,,,,,,,IPP,IPP Request (Get-Job-Attributes)
258,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55342,FA,1210953939.433061,66,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55342 FA,TCP,"631 → 55342 [FIN, ACK] Seq=371 Ack=227455 Win=5840 Len=0 TSval=5827879 TSecr=7074535",TCP,"631 → 55342 [FIN, ACK] Seq=371 Ack=227455 Win=5840 Len=0 TSval=5827879 TSecr=7074535",TCP,"631 → 55342 [FIN, ACK] Seq=371 Ack=227455 Win=5840 Len=0 TSval=5827879 TSecr=7074535",TCP,"631 → 55342 [FIN, ACK] Seq=371 Ack=227455 Win=5840 Len=0 TSval=5827879 TSecr=7074535"
258,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55342,FA,1210953939.433061,66,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55342 FA,,,TCP,"631 → 55342 [FIN, ACK] Seq=371 Ack=227455 Win=5840 Len=0 TSval=5827879 TSecr=7074535",TCP,"631 → 55342 [FIN, ACK] Seq=371 Ack=227455 Win=5840 Len=0 TSval=5827879 TSecr=7074535",TCP,"631 → 55342 [FIN, ACK] Seq=371 Ack=227455 Win=5840 Len=0 TSval=5827879 TSecr=7074535"
258,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55342,FA,1210953939.433061,66,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55342 FA,,,,,TCP,"631 → 55342 [FIN, ACK] Seq=371 Ack=227455 Win=5840 Len=0 TSval=5827879 TSecr=7074535",TCP,"631 → 55342 [FIN, ACK] Seq=371 Ack=227455 Win=5840 Len=0 TSval=5827879 TSecr=7074535"
258,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55342,FA,1210953939.433061,66,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55342 FA,,,,,,,TCP,"631 → 55342 [FIN, ACK] Seq=371 Ack=227455 Win=5840 Len=0 TSval=5827879 TSecr=7074535"
259,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,A,1210953939.433071,66,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 A,TCP,55342 → 631 [ACK] Seq=227455 Ack=372 Win=8064 Len=0 TSval=7074538 TSecr=5827879,TCP,55342 → 631 [ACK] Seq=227455 Ack=372 Win=8064 Len=0 TSval=7074538 TSecr=5827879,TCP,55342 → 631 [ACK] Seq=227455 Ack=372 Win=8064 Len=0 TSval=7074538 TSecr=5827879,TCP,55342 → 631 [ACK] Seq=227455 Ack=372 Win=8064 Len=0 TSval=7074538 TSecr=5827879
259,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,A,1210953939.433071,66,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 A,,,TCP,55342 → 631 [ACK] Seq=227455 Ack=372 Win=8064 Len=0 TSval=7074538 TSecr=5827879,TCP,55342 → 631 [ACK] Seq=227455 Ack=372 Win=8064 Len=0 TSval=7074538 TSecr=5827879,TCP,55342 → 631 [ACK] Seq=227455 Ack=372 Win=8064 Len=0 TSval=7074538 TSecr=5827879
259,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,A,1210953939.433071,66,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 A,,,,,TCP,55342 → 631 [ACK] Seq=227455 Ack=372 Win=8064 Len=0 TSval=7074538 TSecr=5827879,TCP,55342 → 631 [ACK] Seq=227455 Ack=372 Win=8064 Len=0 TSval=7074538 TSecr=5827879
259,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55342,631,A,1210953939.433071,66,Ether / IP / TCP 10.10.10.49:55342 > 10.10.10.251:631 A,,,,,,,TCP,55342 → 631 [ACK] Seq=227455 Ack=372 Win=8064 Len=0 TSval=7074538 TSecr=5827879
260,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55343,A,1210953939.435157,66,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55343 A,TCP,631 → 55343 [ACK] Seq=1 Ack=370 Win=5840 Len=0 TSval=5827879 TSecr=7074536,TCP,631 → 55343 [ACK] Seq=1 Ack=370 Win=5840 Len=0 TSval=5827879 TSecr=7074536,TCP,631 → 55343 [ACK] Seq=1 Ack=370 Win=5840 Len=0 TSval=5827879 TSecr=7074536,TCP,631 → 55343 [ACK] Seq=1 Ack=370 Win=5840 Len=0 TSval=5827879 TSecr=7074536
260,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55343,A,1210953939.435157,66,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55343 A,,,TCP,631 → 55343 [ACK] Seq=1 Ack=370 Win=5840 Len=0 TSval=5827879 TSecr=7074536,TCP,631 → 55343 [ACK] Seq=1 Ack=370 Win=5840 Len=0 TSval=5827879 TSecr=7074536,TCP,631 → 55343 [ACK] Seq=1 Ack=370 Win=5840 Len=0 TSval=5827879 TSecr=7074536
260,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55343,A,1210953939.435157,66,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55343 A,,,,,TCP,631 → 55343 [ACK] Seq=1 Ack=370 Win=5840 Len=0 TSval=5827879 TSecr=7074536,TCP,631 → 55343 [ACK] Seq=1 Ack=370 Win=5840 Len=0 TSval=5827879 TSecr=7074536
260,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55343,A,1210953939.435157,66,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55343 A,,,,,,,TCP,631 → 55343 [ACK] Seq=1 Ack=370 Win=5840 Len=0 TSval=5827879 TSecr=7074536
261,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55343,PA,1210953939.436672,91,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55343 PA / Raw,HTTP,HTTP/1.1 100 Continue ,HTTP,HTTP/1.1 100 Continue ,HTTP,HTTP/1.1 100 Continue ,HTTP,HTTP/1.1 100 Continue 
261,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55343,PA,1210953939.436672,91,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55343 PA / Raw,,,HTTP,HTTP/1.1 100 Continue ,HTTP,HTTP/1.1 100 Continue ,HTTP,HTTP/1.1 100 Continue 
261,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55343,PA,1210953939.436672,91,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55343 PA / Raw,,,,,HTTP,HTTP/1.1 100 Continue ,HTTP,HTTP/1.1 100 Continue 
261,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55343,PA,1210953939.436672,91,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55343 PA / Raw,,,,,,,HTTP,HTTP/1.1 100 Continue 
262,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,A,1210953939.43669,66,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 A,TCP,55343 → 631 [ACK] Seq=370 Ack=26 Win=5888 Len=0 TSval=7074541 TSecr=5827879,TCP,55343 → 631 [ACK] Seq=370 Ack=26 Win=5888 Len=0 TSval=7074541 TSecr=5827879,TCP,55343 → 631 [ACK] Seq=370 Ack=26 Win=5888 Len=0 TSval=7074541 TSecr=5827879,TCP,55343 → 631 [ACK] Seq=370 Ack=26 Win=5888 Len=0 TSval=7074541 TSecr=5827879
262,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,A,1210953939.43669,66,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 A,,,TCP,55343 → 631 [ACK] Seq=370 Ack=26 Win=5888 Len=0 TSval=7074541 TSecr=5827879,TCP,55343 → 631 [ACK] Seq=370 Ack=26 Win=5888 Len=0 TSval=7074541 TSecr=5827879,TCP,55343 → 631 [ACK] Seq=370 Ack=26 Win=5888 Len=0 TSval=7074541 TSecr=5827879
262,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,A,1210953939.43669,66,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 A,,,,,TCP,55343 → 631 [ACK] Seq=370 Ack=26 Win=5888 Len=0 TSval=7074541 TSecr=5827879,TCP,55343 → 631 [ACK] Seq=370 Ack=26 Win=5888 Len=0 TSval=7074541 TSecr=5827879
262,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,A,1210953939.43669,66,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 A,,,,,,,TCP,55343 → 631 [ACK] Seq=370 Ack=26 Win=5888 Len=0 TSval=7074541 TSecr=5827879
263,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55343,PA,1210953939.43771,210,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55343 PA / Raw,TCP,HTTP/1.1 200 OK  [TCP segment of a reassembled PDU],TCP,HTTP/1.1 200 OK  [TCP segment of a reassembled PDU],TCP,HTTP/1.1 200 OK  [TCP segment of a reassembled PDU],TCP,HTTP/1.1 200 OK  [TCP segment of a reassembled PDU]
263,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55343,PA,1210953939.43771,210,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55343 PA / Raw,,,TCP,HTTP/1.1 200 OK  [TCP segment of a reassembled PDU],TCP,HTTP/1.1 200 OK  [TCP segment of a reassembled PDU],TCP,HTTP/1.1 200 OK  [TCP segment of a reassembled PDU]
263,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55343,PA,1210953939.43771,210,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55343 PA / Raw,,,,,TCP,HTTP/1.1 200 OK  [TCP segment of a reassembled PDU],TCP,HTTP/1.1 200 OK  [TCP segment of a reassembled PDU]
263,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55343,PA,1210953939.43771,210,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55343 PA / Raw,,,,,,,TCP,HTTP/1.1 200 OK  [TCP segment of a reassembled PDU]
264,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,A,1210953939.437733,66,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 A,TCP,55343 → 631 [ACK] Seq=370 Ack=170 Win=6912 Len=0 TSval=7074543 TSecr=5827879,TCP,55343 → 631 [ACK] Seq=370 Ack=170 Win=6912 Len=0 TSval=7074543 TSecr=5827879,TCP,55343 → 631 [ACK] Seq=370 Ack=170 Win=6912 Len=0 TSval=7074543 TSecr=5827879,TCP,55343 → 631 [ACK] Seq=370 Ack=170 Win=6912 Len=0 TSval=7074543 TSecr=5827879
264,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,A,1210953939.437733,66,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 A,,,TCP,55343 → 631 [ACK] Seq=370 Ack=170 Win=6912 Len=0 TSval=7074543 TSecr=5827879,TCP,55343 → 631 [ACK] Seq=370 Ack=170 Win=6912 Len=0 TSval=7074543 TSecr=5827879,TCP,55343 → 631 [ACK] Seq=370 Ack=170 Win=6912 Len=0 TSval=7074543 TSecr=5827879
264,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,A,1210953939.437733,66,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 A,,,,,TCP,55343 → 631 [ACK] Seq=370 Ack=170 Win=6912 Len=0 TSval=7074543 TSecr=5827879,TCP,55343 → 631 [ACK] Seq=370 Ack=170 Win=6912 Len=0 TSval=7074543 TSecr=5827879
264,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,A,1210953939.437733,66,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 A,,,,,,,TCP,55343 → 631 [ACK] Seq=370 Ack=170 Win=6912 Len=0 TSval=7074543 TSecr=5827879
265,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55343,PA,1210953939.442609,172,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55343 PA / Raw,TCP,HTTP/1.1 200 OK  [TCP segment of a reassembled PDU],TCP,HTTP/1.1 200 OK  [TCP segment of a reassembled PDU],TCP,HTTP/1.1 200 OK  [TCP segment of a reassembled PDU],TCP,HTTP/1.1 200 OK  [TCP segment of a reassembled PDU]
265,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55343,PA,1210953939.442609,172,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55343 PA / Raw,,,TCP,HTTP/1.1 200 OK  [TCP segment of a reassembled PDU],TCP,HTTP/1.1 200 OK  [TCP segment of a reassembled PDU],TCP,HTTP/1.1 200 OK  [TCP segment of a reassembled PDU]
265,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55343,PA,1210953939.442609,172,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55343 PA / Raw,,,,,TCP,HTTP/1.1 200 OK  [TCP segment of a reassembled PDU],TCP,HTTP/1.1 200 OK  [TCP segment of a reassembled PDU]
265,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55343,PA,1210953939.442609,172,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55343 PA / Raw,,,,,,,TCP,HTTP/1.1 200 OK  [TCP segment of a reassembled PDU]
266,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,A,1210953939.442633,66,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 A,TCP,55343 → 631 [ACK] Seq=370 Ack=276 Win=6912 Len=0 TSval=7074547 TSecr=5827879,TCP,55343 → 631 [ACK] Seq=370 Ack=276 Win=6912 Len=0 TSval=7074547 TSecr=5827879,TCP,55343 → 631 [ACK] Seq=370 Ack=276 Win=6912 Len=0 TSval=7074547 TSecr=5827879,TCP,55343 → 631 [ACK] Seq=370 Ack=276 Win=6912 Len=0 TSval=7074547 TSecr=5827879
266,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,A,1210953939.442633,66,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 A,,,TCP,55343 → 631 [ACK] Seq=370 Ack=276 Win=6912 Len=0 TSval=7074547 TSecr=5827879,TCP,55343 → 631 [ACK] Seq=370 Ack=276 Win=6912 Len=0 TSval=7074547 TSecr=5827879,TCP,55343 → 631 [ACK] Seq=370 Ack=276 Win=6912 Len=0 TSval=7074547 TSecr=5827879
266,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,A,1210953939.442633,66,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 A,,,,,TCP,55343 → 631 [ACK] Seq=370 Ack=276 Win=6912 Len=0 TSval=7074547 TSecr=5827879,TCP,55343 → 631 [ACK] Seq=370 Ack=276 Win=6912 Len=0 TSval=7074547 TSecr=5827879
266,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,A,1210953939.442633,66,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 A,,,,,,,TCP,55343 → 631 [ACK] Seq=370 Ack=276 Win=6912 Len=0 TSval=7074547 TSecr=5827879
267,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55343,PA,1210953939.446406,71,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55343 PA / Raw,IPP,IPP Response (successful-ok),IPP,IPP Response (successful-ok),IPP,IPP Response (successful-ok),IPP,IPP Response (successful-ok)
267,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55343,PA,1210953939.446406,71,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55343 PA / Raw,,,IPP,IPP Response (successful-ok),IPP,IPP Response (successful-ok),IPP,IPP Response (successful-ok)
267,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55343,PA,1210953939.446406,71,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55343 PA / Raw,,,,,IPP,IPP Response (successful-ok),IPP,IPP Response (successful-ok)
267,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55343,PA,1210953939.446406,71,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55343 PA / Raw,,,,,,,IPP,IPP Response (successful-ok)
268,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,A,1210953939.446415,66,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 A,TCP,55343 → 631 [ACK] Seq=370 Ack=281 Win=6912 Len=0 TSval=7074551 TSecr=5827879,TCP,55343 → 631 [ACK] Seq=370 Ack=281 Win=6912 Len=0 TSval=7074551 TSecr=5827879,TCP,55343 → 631 [ACK] Seq=370 Ack=281 Win=6912 Len=0 TSval=7074551 TSecr=5827879,TCP,55343 → 631 [ACK] Seq=370 Ack=281 Win=6912 Len=0 TSval=7074551 TSecr=5827879
268,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,A,1210953939.446415,66,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 A,,,TCP,55343 → 631 [ACK] Seq=370 Ack=281 Win=6912 Len=0 TSval=7074551 TSecr=5827879,TCP,55343 → 631 [ACK] Seq=370 Ack=281 Win=6912 Len=0 TSval=7074551 TSecr=5827879,TCP,55343 → 631 [ACK] Seq=370 Ack=281 Win=6912 Len=0 TSval=7074551 TSecr=5827879
268,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,A,1210953939.446415,66,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 A,,,,,TCP,55343 → 631 [ACK] Seq=370 Ack=281 Win=6912 Len=0 TSval=7074551 TSecr=5827879,TCP,55343 → 631 [ACK] Seq=370 Ack=281 Win=6912 Len=0 TSval=7074551 TSecr=5827879
268,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,A,1210953939.446415,66,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 A,,,,,,,TCP,55343 → 631 [ACK] Seq=370 Ack=281 Win=6912 Len=0 TSval=7074551 TSecr=5827879
269,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,PA,1210953939.446501,207,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 PA / Raw,TCP,POST /ipp/ HTTP/1.1  [TCP segment of a reassembled PDU],TCP,POST /ipp/ HTTP/1.1  [TCP segment of a reassembled PDU],TCP,POST /ipp/ HTTP/1.1  [TCP segment of a reassembled PDU],TCP,POST /ipp/ HTTP/1.1  [TCP segment of a reassembled PDU]
269,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,PA,1210953939.446501,207,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 PA / Raw,,,TCP,POST /ipp/ HTTP/1.1  [TCP segment of a reassembled PDU],TCP,POST /ipp/ HTTP/1.1  [TCP segment of a reassembled PDU],TCP,POST /ipp/ HTTP/1.1  [TCP segment of a reassembled PDU]
269,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,PA,1210953939.446501,207,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 PA / Raw,,,,,TCP,POST /ipp/ HTTP/1.1  [TCP segment of a reassembled PDU],TCP,POST /ipp/ HTTP/1.1  [TCP segment of a reassembled PDU]
269,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,PA,1210953939.446501,207,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 PA / Raw,,,,,,,TCP,POST /ipp/ HTTP/1.1  [TCP segment of a reassembled PDU]
270,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,PA,1210953939.446519,286,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 PA / Raw,IPP,IPP Request (Get-Printer-Attributes),IPP,IPP Request (Get-Printer-Attributes),IPP,IPP Request (Get-Printer-Attributes),IPP,IPP Request (Get-Printer-Attributes)
270,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,PA,1210953939.446519,286,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 PA / Raw,,,IPP,IPP Request (Get-Printer-Attributes),IPP,IPP Request (Get-Printer-Attributes),IPP,IPP Request (Get-Printer-Attributes)
270,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,PA,1210953939.446519,286,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 PA / Raw,,,,,IPP,IPP Request (Get-Printer-Attributes),IPP,IPP Request (Get-Printer-Attributes)
270,00:1b:63:98:bf:36,00:12:79:80:69:60,2048,10.10.10.49,10.10.10.251,6,64,55343,631,PA,1210953939.446519,286,Ether / IP / TCP 10.10.10.49:55343 > 10.10.10.251:631 PA / Raw,,,,,,,IPP,IPP Request (Get-Printer-Attributes)
271,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55343,A,1210953939.449471,66,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55343 A,TCP,631 → 55343 [ACK] Seq=281 Ack=731 Win=5840 Len=0 TSval=5827879 TSecr=7074551,TCP,631 → 55343 [ACK] Seq=281 Ack=731 Win=5840 Len=0 TSval=5827879 TSecr=7074551,TCP,631 → 55343 [ACK] Seq=281 Ack=731 Win=5840 Len=0 TSval=5827879 TSecr=7074551,TCP,631 → 55343 [ACK] Seq=281 Ack=731 Win=5840 Len=0 TSval=5827879 TSecr=7074551
271,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55343,A,1210953939.449471,66,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55343 A,,,TCP,631 → 55343 [ACK] Seq=281 Ack=731 Win=5840 Len=0 TSval=5827879 TSecr=7074551,TCP,631 → 55343 [ACK] Seq=281 Ack=731 Win=5840 Len=0 TSval=5827879 TSecr=7074551,TCP,631 → 55343 [ACK] Seq=281 Ack=731 Win=5840 Len=0 TSval=5827879 TSecr=7074551
271,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55343,A,1210953939.449471,66,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55343 A,,,,,TCP,631 → 55343 [ACK] Seq=281 Ack=731 Win=5840 Len=0 TSval=5827879 TSecr=7074551,TCP,631 → 55343 [ACK] Seq=281 Ack=731 Win=5840 Len=0 TSval=5827879 TSecr=7074551
271,00:12:79:80:69:60,00:1b:63:98:bf:36,2048,10.10.10.251,10.10.10.49,6,64,631,55343,A,1210953939.449471,66,Ether / IP / TCP 10.10.10.251:631 > 10.10.10.49:55343 A,,,,,,,TCP,631 → 55343 [ACK] Seq=281 Ack=731 Win=5840 Len=0 TSval=5827879 TSecr=7074551
